Date,Close,High,Open,Low
2022.12.06 20:00:00,1.04631,1.04826,1.04639,1.04819
2022.12.06 21:00:00,1.04593,1.04691,1.04632,1.04639
2022.12.06 22:00:00,1.04622,1.04719,1.04696,1.04635
2022.12.06 23:00:00,1.04627,1.04705,1.04642,1.04697
2022.12.07 00:00:00,1.04617,1.04691,1.04649,1.04641
2022.12.07 01:00:00,1.04639,1.04697,1.04671,1.04649
2022.12.07 02:00:00,1.04562,1.0468,1.0461,1.04671
2022.12.07 03:00:00,1.04551,1.04738,1.04725,1.04615
2022.12.07 04:00:00,1.04649,1.04765,1.04658,1.04724
2022.12.07 05:00:00,1.04581,1.04677,1.04669,1.04655
2022.12.07 06:00:00,1.04586,1.04681,1.04637,1.04668
2022.12.07 07:00:00,1.0462,1.0471,1.04665,1.04636
2022.12.07 08:00:00,1.04475,1.04682,1.04487,1.04668
2022.12.07 09:00:00,1.04431,1.04673,1.04597,1.0449
2022.12.07 10:00:00,1.04492,1.04803,1.0478,1.04598
2022.12.07 11:00:00,1.04659,1.04844,1.04759,1.0478
2022.12.07 12:00:00,1.04727,1.05069,1.04998,1.0476
2022.12.07 13:00:00,1.04891,1.05047,1.04896,1.04998
2022.12.07 14:00:00,1.04863,1.05395,1.05366,1.04896
2022.12.07 15:00:00,1.05201,1.05473,1.05425,1.05366
2022.12.07 16:00:00,1.05156,1.05498,1.05175,1.05426
2022.12.07 17:00:00,1.04944,1.05293,1.05041,1.05175
2022.12.07 18:00:00,1.04882,1.05106,1.05038,1.05041
2022.12.07 19:00:00,1.04987,1.05222,1.05181,1.05039
2022.12.07 20:00:00,1.05102,1.05286,1.05106,1.05182
2022.12.07 21:00:00,1.05064,1.05202,1.05143,1.05105
2022.12.07 22:00:00,1.05026,1.05169,1.05098,1.05142
2022.12.07 23:00:00,1.05036,1.05124,1.05036,1.05098
2022.12.08 00:00:00,1.05014,1.05112,1.05062,1.05031
2022.12.08 01:00:00,1.05063,1.0515,1.05116,1.05063
2022.12.08 02:00:00,1.05016,1.05153,1.05022,1.05118
2022.12.08 03:00:00,1.04948,1.05045,1.05017,1.05022
2022.12.08 04:00:00,1.04945,1.05074,1.04958,1.05019
2022.12.08 05:00:00,1.04944,1.05047,1.0504,1.04955
2022.12.08 06:00:00,1.04948,1.05044,1.0501,1.05037
2022.12.08 07:00:00,1.04939,1.05061,1.05037,1.05012
2022.12.08 08:00:00,1.05023,1.05188,1.05136,1.05034
2022.12.08 09:00:00,1.05095,1.05308,1.05261,1.05131
2022.12.08 10:00:00,1.05124,1.05274,1.05267,1.0526
2022.12.08 11:00:00,1.04895,1.05269,1.04948,1.05266
2022.12.08 12:00:00,1.04909,1.05136,1.05132,1.04948
2022.12.08 13:00:00,1.04924,1.05143,1.05084,1.05133
2022.12.08 14:00:00,1.05064,1.05244,1.05187,1.05084
2022.12.08 15:00:00,1.05108,1.0532,1.05204,1.05188
2022.12.08 16:00:00,1.05172,1.05402,1.0539,1.05205
2022.12.08 17:00:00,1.05351,1.0549,1.05452,1.0539
2022.12.08 18:00:00,1.05343,1.05651,1.05514,1.05452
2022.12.08 19:00:00,1.05393,1.05564,1.05442,1.05514
2022.12.08 20:00:00,1.05383,1.05619,1.0558,1.05442
2022.12.08 21:00:00,1.05454,1.05637,1.05602,1.0558
2022.12.08 22:00:00,1.05531,1.0561,1.05555,1.05599
2022.12.08 23:00:00,1.05523,1.05591,1.05523,1.05553
2022.12.09 00:00:00,1.05466,1.05566,1.05547,1.05536
2022.12.09 01:00:00,1.05533,1.05631,1.05556,1.05547
2022.12.09 02:00:00,1.05518,1.05601,1.05598,1.05552
2022.12.09 03:00:00,1.05591,1.05854,1.05788,1.05601
2022.12.09 04:00:00,1.05661,1.05807,1.05737,1.05793
2022.12.09 05:00:00,1.05735,1.05841,1.05803,1.05737
2022.12.09 06:00:00,1.05757,1.05827,1.05761,1.05806
2022.12.09 07:00:00,1.05744,1.05868,1.05769,1.05761
2022.12.09 08:00:00,1.05709,1.05787,1.05759,1.0577
2022.12.09 09:00:00,1.05668,1.05881,1.0568,1.05758
2022.12.09 10:00:00,1.05609,1.05771,1.05611,1.05681
2022.12.09 11:00:00,1.05468,1.05663,1.05573,1.05611
2022.12.09 12:00:00,1.05527,1.05688,1.05587,1.05576
2022.12.09 13:00:00,1.05511,1.05646,1.05538,1.05586
2022.12.09 14:00:00,1.05503,1.05665,1.05561,1.05538
2022.12.09 15:00:00,1.05043,1.05664,1.05387,1.05562
2022.12.09 16:00:00,1.05251,1.05505,1.05344,1.05393
2022.12.09 17:00:00,1.05191,1.05582,1.05408,1.05338
2022.12.09 18:00:00,1.0535,1.05541,1.05495,1.05408
2022.12.09 19:00:00,1.05321,1.05504,1.05457,1.05495
2022.12.09 20:00:00,1.05398,1.05561,1.05495,1.05456
2022.12.09 21:00:00,1.05437,1.05523,1.0547,1.05495
2022.12.09 22:00:00,1.05303,1.05481,1.05304,1.05469
2022.12.09 23:00:00,1.05287,1.05336,1.05334,1.05303
2022.12.12 00:00:00,1.05275,1.05385,1.05332,1.05276
2022.12.12 01:00:00,1.05183,1.0534,1.05206,1.0532
2022.12.12 02:00:00,1.05097,1.0523,1.05134,1.05206
2022.12.12 03:00:00,1.05058,1.05179,1.05123,1.05135
2022.12.12 04:00:00,1.05061,1.05203,1.05131,1.05125
2022.12.12 05:00:00,1.05118,1.05168,1.0515,1.05133
2022.12.12 06:00:00,1.05141,1.05198,1.05163,1.05151
2022.12.12 07:00:00,1.05082,1.05168,1.05164,1.05162
2022.12.12 08:00:00,1.05085,1.05279,1.05227,1.05163
2022.12.12 09:00:00,1.05146,1.05368,1.05264,1.05227
2022.12.12 10:00:00,1.05202,1.05514,1.05452,1.05261
2022.12.12 11:00:00,1.05445,1.05649,1.05595,1.05453
2022.12.12 12:00:00,1.05547,1.0567,1.05647,1.05594
2022.12.12 13:00:00,1.05591,1.05743,1.05657,1.05646
2022.12.12 14:00:00,1.05535,1.05744,1.05556,1.05657
2022.12.12 15:00:00,1.05535,1.05777,1.05717,1.05557
2022.12.12 16:00:00,1.05497,1.05768,1.05557,1.05717
2022.12.12 17:00:00,1.05204,1.05803,1.05237,1.05559
2022.12.12 18:00:00,1.05176,1.05498,1.05443,1.05238
2022.12.12 19:00:00,1.05288,1.05487,1.05343,1.05443
2022.12.12 20:00:00,1.0516,1.05356,1.05224,1.05343
2022.12.12 21:00:00,1.05108,1.05263,1.05222,1.05224
2022.12.12 22:00:00,1.05209,1.05381,1.0536,1.05222
2022.12.12 23:00:00,1.05334,1.05387,1.05378,1.0536
2022.12.13 00:00:00,1.05288,1.05356,1.05351,1.05351
2022.12.13 01:00:00,1.05331,1.05422,1.05409,1.05356
2022.12.13 02:00:00,1.05372,1.05478,1.05446,1.05409
2022.12.13 03:00:00,1.05401,1.05494,1.05465,1.05448
2022.12.13 04:00:00,1.0545,1.05542,1.05465,1.05464
2022.12.13 05:00:00,1.05333,1.05482,1.05345,1.05465
2022.12.13 06:00:00,1.05311,1.05415,1.05413,1.05348
2022.12.13 07:00:00,1.05362,1.05518,1.05509,1.05412
2022.12.13 08:00:00,1.05456,1.05549,1.05468,1.05516
2022.12.13 09:00:00,1.05462,1.05606,1.05515,1.05472
2022.12.13 10:00:00,1.05315,1.05607,1.05477,1.05515
2022.12.13 11:00:00,1.05312,1.05475,1.05431,1.05475
2022.12.13 12:00:00,1.0528,1.05433,1.05355,1.05431
2022.12.13 13:00:00,1.05332,1.05461,1.05357,1.05355
2022.12.13 14:00:00,1.05328,1.05525,1.05485,1.05358
2022.12.13 15:00:00,1.054,1.06616,1.06467,1.05484
2022.12.13 16:00:00,1.06312,1.06734,1.0645,1.06465
2022.12.13 17:00:00,1.06207,1.06506,1.06364,1.06453
2022.12.13 18:00:00,1.06247,1.06589,1.06296,1.06365
2022.12.13 19:00:00,1.06107,1.06383,1.06146,1.06297
2022.12.13 20:00:00,1.06104,1.0628,1.06203,1.06146
2022.12.13 21:00:00,1.06181,1.06412,1.06362,1.06204
2022.12.13 22:00:00,1.06255,1.06384,1.0627,1.06362
2022.12.13 23:00:00,1.0627,1.06332,1.06319,1.06271
2022.12.14 00:00:00,1.06253,1.06334,1.06322,1.06319
2022.12.14 01:00:00,1.06203,1.06359,1.06241,1.06315
2022.12.14 02:00:00,1.0623,1.06384,1.0636,1.06241
2022.12.14 03:00:00,1.06308,1.06391,1.06347,1.06362
2022.12.14 04:00:00,1.06265,1.06386,1.06278,1.06345
2022.12.14 05:00:00,1.0624,1.0629,1.06262,1.06279
2022.12.14 06:00:00,1.06199,1.06268,1.0624,1.06262
2022.12.14 07:00:00,1.06235,1.06305,1.06261,1.06241
2022.12.14 08:00:00,1.06259,1.06406,1.06374,1.06261
2022.12.14 09:00:00,1.062,1.06423,1.06298,1.06374
2022.12.14 10:00:00,1.0619,1.06447,1.06423,1.06301
2022.12.14 11:00:00,1.0639,1.0665,1.06622,1.06423
2022.12.14 12:00:00,1.06534,1.06722,1.06698,1.06623
2022.12.14 13:00:00,1.06451,1.06711,1.06518,1.06698
2022.12.14 14:00:00,1.06385,1.06521,1.06455,1.06519
2022.12.14 15:00:00,1.06363,1.06534,1.06466,1.06454
2022.12.14 16:00:00,1.06317,1.0651,1.06427,1.06465
2022.12.14 17:00:00,1.06411,1.06617,1.06467,1.06428
2022.12.14 18:00:00,1.06418,1.06612,1.06542,1.06469
2022.12.14 19:00:00,1.06495,1.06676,1.06514,1.06541
2022.12.14 20:00:00,1.06505,1.06848,1.06793,1.06514
2022.12.14 21:00:00,1.06204,1.06781,1.06637,1.06388
2022.12.14 22:00:00,1.06617,1.06951,1.06795,1.06637
2022.12.14 23:00:00,1.06762,1.06869,1.06819,1.06795
2022.12.15 00:00:00,1.06788,1.06823,1.06801,1.06811
2022.12.15 01:00:00,1.06714,1.06804,1.06755,1.06795
2022.12.15 02:00:00,1.06666,1.06827,1.06792,1.06756
2022.12.15 03:00:00,1.06599,1.06803,1.06621,1.06792
2022.12.15 04:00:00,1.06544,1.0665,1.06582,1.06622
2022.12.15 05:00:00,1.06538,1.06599,1.06546,1.06582
2022.12.15 06:00:00,1.06466,1.06551,1.06477,1.06547
2022.12.15 07:00:00,1.06457,1.06593,1.06583,1.06477
2022.12.15 08:00:00,1.06534,1.06609,1.06548,1.06583
2022.12.15 09:00:00,1.064,1.06566,1.06411,1.06546
2022.12.15 10:00:00,1.06204,1.06468,1.06217,1.06412
2022.12.15 11:00:00,1.06057,1.0623,1.06219,1.06217
2022.12.15 12:00:00,1.06158,1.06277,1.06159,1.06219
2022.12.15 13:00:00,1.06068,1.06245,1.0624,1.06159
2022.12.15 14:00:00,1.0614,1.0628,1.06229,1.06244
2022.12.15 15:00:00,1.06141,1.0668,1.06526,1.0623
2022.12.15 16:00:00,1.06484,1.07363,1.06991,1.06525
2022.12.15 17:00:00,1.06231,1.07046,1.06485,1.06991
2022.12.15 18:00:00,1.06285,1.06566,1.06369,1.06485
2022.12.15 19:00:00,1.05929,1.06386,1.05991,1.06375
2022.12.15 20:00:00,1.05922,1.06239,1.06224,1.05999
2022.12.15 21:00:00,1.06193,1.06372,1.0631,1.06224
2022.12.15 22:00:00,1.06214,1.06384,1.06252,1.06309
2022.12.15 23:00:00,1.06199,1.06276,1.06259,1.06252
2022.12.16 00:00:00,1.062,1.06289,1.06276,1.06236
2022.12.16 01:00:00,1.06243,1.06387,1.06383,1.06276
2022.12.16 02:00:00,1.06343,1.0643,1.06407,1.06383
2022.12.16 03:00:00,1.06386,1.06471,1.06417,1.06406
2022.12.16 04:00:00,1.06409,1.06625,1.0651,1.06418
2022.12.16 05:00:00,1.06454,1.06534,1.06478,1.06508
2022.12.16 06:00:00,1.06437,1.06516,1.06462,1.06478
2022.12.16 07:00:00,1.06407,1.0648,1.06457,1.06462
2022.12.16 08:00:00,1.06424,1.06606,1.06562,1.06454
2022.12.16 09:00:00,1.06307,1.06631,1.06312,1.06559
2022.12.16 10:00:00,1.06254,1.06608,1.06555,1.06313
2022.12.16 11:00:00,1.061,1.06576,1.06113,1.06555
2022.12.16 12:00:00,1.06092,1.06287,1.06236,1.06112
2022.12.16 13:00:00,1.06203,1.06397,1.06353,1.06234
2022.12.16 14:00:00,1.06172,1.06382,1.06217,1.06353
2022.12.16 15:00:00,1.06135,1.06361,1.06342,1.06217
2022.12.16 16:00:00,1.06169,1.06489,1.06436,1.06344
2022.12.16 17:00:00,1.06081,1.06437,1.06167,1.06436
2022.12.16 18:00:00,1.05976,1.06248,1.06093,1.06172
2022.12.16 19:00:00,1.06041,1.06193,1.06052,1.06093
2022.12.16 20:00:00,1.06032,1.06174,1.06151,1.06052
2022.12.16 21:00:00,1.05954,1.06155,1.05995,1.06151
2022.12.16 22:00:00,1.05917,1.06063,1.05925,1.05995
2022.12.16 23:00:00,1.05849,1.05959,1.05891,1.05922
2022.12.19 00:00:00,1.05812,1.05982,1.05924,1.05812
2022.12.19 01:00:00,1.05819,1.05941,1.05839,1.05918
2022.12.19 02:00:00,1.05818,1.05996,1.05991,1.0584
2022.12.19 03:00:00,1.05962,1.06065,1.06064,1.05993
2022.12.19 04:00:00,1.06017,1.06129,1.06087,1.06064
2022.12.19 05:00:00,1.06018,1.06102,1.06083,1.06085
2022.12.19 06:00:00,1.06053,1.0611,1.06062,1.06084
2022.12.19 07:00:00,1.06012,1.06081,1.06076,1.06062
2022.12.19 08:00:00,1.06037,1.06343,1.06292,1.06076
2022.12.19 09:00:00,1.06214,1.0638,1.06241,1.06292
2022.12.19 10:00:00,1.06238,1.0648,1.0642,1.06244
2022.12.19 11:00:00,1.06163,1.0658,1.06177,1.06419
2022.12.19 12:00:00,1.06129,1.06352,1.06193,1.06181
2022.12.19 13:00:00,1.06043,1.06196,1.06062,1.06194
2022.12.19 14:00:00,1.06032,1.06154,1.06063,1.06062
2022.12.19 15:00:00,1.05972,1.06104,1.06061,1.06062
2022.12.19 16:00:00,1.05989,1.06134,1.06032,1.06061
2022.12.19 17:00:00,1.05756,1.06157,1.05797,1.06033
2022.12.19 18:00:00,1.05797,1.06287,1.06232,1.05798
2022.12.19 19:00:00,1.06185,1.06311,1.0625,1.06232
2022.12.19 20:00:00,1.06128,1.06264,1.06141,1.06251
2022.12.19 21:00:00,1.0601,1.06145,1.06044,1.0614
2022.12.19 22:00:00,1.06006,1.06095,1.06046,1.06046
2022.12.19 23:00:00,1.0603,1.06081,1.06064,1.06041
2022.12.20 00:00:00,1.06023,1.06071,1.06067,1.06031
2022.12.20 01:00:00,1.06038,1.06129,1.06121,1.06067
2022.12.20 02:00:00,1.05979,1.06124,1.05999,1.06121
2022.12.20 03:00:00,1.05974,1.06074,1.06053,1.05999
2022.12.20 04:00:00,1.0603,1.06152,1.06142,1.06053
2022.12.20 05:00:00,1.06018,1.06515,1.06079,1.06142
2022.12.20 06:00:00,1.06034,1.06156,1.06073,1.0608
2022.12.20 07:00:00,1.05788,1.0612,1.05863,1.06071
2022.12.20 08:00:00,1.0583,1.06015,1.05938,1.05862
2022.12.20 09:00:00,1.05918,1.06153,1.06113,1.05937
2022.12.20 10:00:00,1.06036,1.06344,1.06335,1.0611
2022.12.20 11:00:00,1.06245,1.06381,1.06372,1.06334
2022.12.20 12:00:00,1.06247,1.06399,1.06286,1.06368
2022.12.20 13:00:00,1.06207,1.06461,1.0643,1.06286
2022.12.20 14:00:00,1.06103,1.06439,1.06136,1.0643
2022.12.20 15:00:00,1.05939,1.06171,1.06157,1.06135
2022.12.20 16:00:00,1.05985,1.06361,1.06356,1.06155
2022.12.20 17:00:00,1.06283,1.06587,1.06401,1.06356
2022.12.20 18:00:00,1.06136,1.06421,1.06353,1.06401
2022.12.20 19:00:00,1.06102,1.06381,1.06151,1.06353
2022.12.20 20:00:00,1.06058,1.06174,1.06061,1.0615
2022.12.20 21:00:00,1.05994,1.06231,1.06217,1.06061
2022.12.20 22:00:00,1.06138,1.06256,1.06153,1.06216
2022.12.20 23:00:00,1.06145,1.06293,1.06218,1.06145
2022.12.21 00:00:00,1.06177,1.06268,1.06226,1.06232
2022.12.21 01:00:00,1.06221,1.06279,1.06248,1.06231
2022.12.21 02:00:00,1.06174,1.06264,1.06204,1.06248
2022.12.21 03:00:00,1.06133,1.06253,1.06198,1.06205
2022.12.21 04:00:00,1.06135,1.06258,1.0614,1.06197
2022.12.21 05:00:00,1.06127,1.0617,1.06165,1.06139
2022.12.21 06:00:00,1.06067,1.0617,1.06082,1.06165
2022.12.21 07:00:00,1.06075,1.06178,1.06176,1.0608
2022.12.21 08:00:00,1.06097,1.06177,1.06137,1.06176
2022.12.21 09:00:00,1.06107,1.06347,1.06317,1.0614
2022.12.21 10:00:00,1.06167,1.06375,1.06345,1.06317
2022.12.21 11:00:00,1.06127,1.06366,1.06144,1.06344
2022.12.21 12:00:00,1.0613,1.06288,1.06192,1.06144
2022.12.21 13:00:00,1.06047,1.06211,1.06058,1.06188
2022.12.21 14:00:00,1.06045,1.06317,1.06305,1.06059
2022.12.21 15:00:00,1.06241,1.06451,1.06286,1.06303
2022.12.21 16:00:00,1.06023,1.06285,1.06038,1.06285
2022.12.21 17:00:00,1.05959,1.06337,1.06154,1.06038
2022.12.21 18:00:00,1.05953,1.0616,1.05978,1.06157
2022.12.21 19:00:00,1.05904,1.06057,1.06007,1.05979
2022.12.21 20:00:00,1.05932,1.0612,1.06095,1.06007
2022.12.21 21:00:00,1.0609,1.06202,1.06145,1.06097
2022.12.21 22:00:00,1.06081,1.06167,1.0611,1.06145
2022.12.21 23:00:00,1.0603,1.06127,1.0604,1.06108
2022.12.22 00:00:00,1.06028,1.06071,1.06047,1.06028
2022.12.22 01:00:00,1.06041,1.06112,1.06075,1.06048
2022.12.22 02:00:00,1.06054,1.06185,1.06179,1.06075
2022.12.22 03:00:00,1.06133,1.06299,1.06295,1.06181
2022.12.22 04:00:00,1.06254,1.06334,1.06285,1.06295
2022.12.22 05:00:00,1.06284,1.06443,1.06433,1.06285
2022.12.22 06:00:00,1.06352,1.06461,1.06443,1.06435
2022.12.22 07:00:00,1.06384,1.06485,1.06401,1.06443
2022.12.22 08:00:00,1.06399,1.06495,1.06444,1.064
2022.12.22 09:00:00,1.06351,1.06472,1.06386,1.06445
2022.12.22 10:00:00,1.06261,1.06595,1.06363,1.06384
2022.12.22 11:00:00,1.06289,1.06522,1.06464,1.06363
2022.12.22 12:00:00,1.06276,1.06564,1.0628,1.06464
2022.12.22 13:00:00,1.06137,1.06298,1.06154,1.06285
2022.12.22 14:00:00,1.06139,1.0639,1.06366,1.06152
2022.12.22 15:00:00,1.06034,1.06376,1.06111,1.06369
2022.12.22 16:00:00,1.05859,1.06186,1.06083,1.0611
2022.12.22 17:00:00,1.059,1.06113,1.06017,1.06084
2022.12.22 18:00:00,1.05834,1.06061,1.05872,1.06014
2022.12.22 19:00:00,1.05822,1.05891,1.05841,1.05872
2022.12.22 20:00:00,1.05767,1.05884,1.05795,1.05841
2022.12.22 21:00:00,1.05733,1.05969,1.05929,1.05795
2022.12.22 22:00:00,1.05883,1.06033,1.05979,1.05926
2022.12.22 23:00:00,1.0591,1.06001,1.05971,1.05977
2022.12.23 00:00:00,1.05911,1.0598,1.0596,1.05948
2022.12.23 01:00:00,1.0596,1.06026,1.06006,1.0596
2022.12.23 02:00:00,1.05887,1.06041,1.05889,1.06005
2022.12.23 03:00:00,1.05865,1.06031,1.06015,1.05891
2022.12.23 04:00:00,1.06016,1.06124,1.06081,1.06016
2022.12.23 05:00:00,1.06059,1.06113,1.06074,1.06082
2022.12.23 06:00:00,1.06041,1.06102,1.06056,1.06077
2022.12.23 07:00:00,1.06027,1.06097,1.06035,1.06059
2022.12.23 08:00:00,1.06018,1.06113,1.06066,1.06034
2022.12.23 09:00:00,1.06057,1.06308,1.06282,1.06068
2022.12.23 10:00:00,1.0599,1.06282,1.06046,1.06282
2022.12.23 11:00:00,1.05962,1.06114,1.06098,1.06046
2022.12.23 12:00:00,1.06073,1.06229,1.06196,1.06098
2022.12.23 13:00:00,1.06099,1.06267,1.06139,1.06196
2022.12.23 14:00:00,1.06051,1.06241,1.06212,1.06138
2022.12.23 15:00:00,1.05945,1.0633,1.06081,1.06213
2022.12.23 16:00:00,1.0592,1.06195,1.06099,1.06078
2022.12.23 17:00:00,1.06067,1.06322,1.06137,1.06124
2022.12.23 18:00:00,1.06096,1.06255,1.06207,1.06137
2022.12.23 19:00:00,1.0619,1.063,1.06201,1.06207
2022.12.23 20:00:00,1.06061,1.06218,1.06095,1.06201
2022.12.23 21:00:00,1.06053,1.06227,1.06199,1.06084
2022.12.23 22:00:00,1.06126,1.06208,1.06158,1.06199
2022.12.23 23:00:00,1.06117,1.06194,1.06163,1.06157
2022.12.26 09:00:00,1.06265,1.06308,1.06267,1.06282
2022.12.26 10:00:00,1.0615,1.06275,1.06196,1.06267
2022.12.26 11:00:00,1.06141,1.06251,1.06222,1.06183
2022.12.26 12:00:00,1.06208,1.06247,1.06247,1.06222
2022.12.26 13:00:00,1.06232,1.06258,1.06246,1.06247
2022.12.26 14:00:00,1.06161,1.0627,1.06188,1.06247
2022.12.26 15:00:00,1.06188,1.06323,1.06272,1.06188
2022.12.26 16:00:00,1.06218,1.06324,1.06218,1.06271
2022.12.26 17:00:00,1.06217,1.06278,1.06237,1.06218
2022.12.26 18:00:00,1.06232,1.06288,1.06235,1.06237
2022.12.26 19:00:00,1.06228,1.06301,1.0628,1.06235
2022.12.26 20:00:00,1.06237,1.06288,1.06263,1.06279
2022.12.26 21:00:00,1.06249,1.06275,1.06265,1.06265
2022.12.26 22:00:00,1.06262,1.06338,1.06304,1.06265
2022.12.26 23:00:00,1.063,1.06366,1.06352,1.06328
2022.12.27 00:00:00,1.06325,1.0636,1.06342,1.06356
2022.12.27 01:00:00,1.06277,1.06457,1.06395,1.06344
2022.12.27 02:00:00,1.06345,1.06455,1.06425,1.06395
2022.12.27 03:00:00,1.06408,1.0653,1.06519,1.0643
2022.12.27 04:00:00,1.06431,1.06604,1.06471,1.06517
2022.12.27 05:00:00,1.06351,1.06474,1.06395,1.06474
2022.12.27 06:00:00,1.06385,1.06455,1.0645,1.06395
2022.12.27 07:00:00,1.06427,1.0657,1.06553,1.06451
2022.12.27 08:00:00,1.06531,1.06648,1.06639,1.06556
2022.12.27 09:00:00,1.06432,1.06676,1.06451,1.06641
2022.12.27 10:00:00,1.06382,1.0658,1.06517,1.06452
2022.12.27 11:00:00,1.0648,1.06641,1.06604,1.06517
2022.12.27 12:00:00,1.06515,1.06696,1.06657,1.06607
2022.12.27 13:00:00,1.06527,1.06691,1.06546,1.06657
2022.12.27 14:00:00,1.06318,1.06574,1.06349,1.06545
2022.12.27 15:00:00,1.06192,1.0637,1.06275,1.06351
2022.12.27 16:00:00,1.06116,1.06296,1.06258,1.06275
2022.12.27 17:00:00,1.06241,1.06545,1.06499,1.06259
2022.12.27 18:00:00,1.06461,1.06605,1.06529,1.06498
2022.12.27 19:00:00,1.06335,1.06532,1.06371,1.06528
2022.12.27 20:00:00,1.06356,1.06515,1.06488,1.06371
2022.12.27 21:00:00,1.06377,1.06564,1.06415,1.06488
2022.12.27 22:00:00,1.06383,1.06469,1.06414,1.06415
2022.12.27 23:00:00,1.06354,1.06414,1.0639,1.06413
2022.12.28 00:00:00,1.06353,1.06423,1.06383,1.06389
2022.12.28 01:00:00,1.06302,1.06396,1.06363,1.06383
2022.12.28 02:00:00,1.06243,1.06424,1.06278,1.06365
2022.12.28 03:00:00,1.06267,1.06425,1.0642,1.0628
2022.12.28 04:00:00,1.06352,1.06421,1.06362,1.06421
2022.12.28 05:00:00,1.06318,1.06422,1.06373,1.06362
2022.12.28 06:00:00,1.0636,1.06443,1.06417,1.06374
2022.12.28 07:00:00,1.06403,1.06471,1.06459,1.06417
2022.12.28 08:00:00,1.06443,1.06522,1.06462,1.06462
2022.12.28 09:00:00,1.06437,1.06546,1.06457,1.06458
2022.12.28 10:00:00,1.06343,1.06482,1.06362,1.06455
2022.12.28 11:00:00,1.06278,1.06398,1.06371,1.06362
2022.12.28 12:00:00,1.06293,1.06432,1.06339,1.06371
2022.12.28 13:00:00,1.06316,1.06524,1.06466,1.0634
2022.12.28 14:00:00,1.06366,1.06578,1.06462,1.06468
2022.12.28 15:00:00,1.06337,1.065,1.06418,1.06462
2022.12.28 16:00:00,1.06394,1.06744,1.06575,1.06418
2022.12.28 17:00:00,1.06115,1.06622,1.06188,1.06577
2022.12.28 18:00:00,1.06128,1.06275,1.06213,1.0619
